model,model_id,sample_position,video_id,question_index,condition,generation_step,module,layer,head,input_attention,generated_history_attention,video_attention,video_source_share,audio_attention,audio_source_share,transcription_attention,transcription_source_share,question_attention,question_source_share,other_text_attention,other_text_source_share,generated_token_id,generated_token
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.5.self_attn,5,11,1.0,0.0,0.09483654052019119,0.09483654052019119,0.0,0.0,0.0,0.0,0.11564718186855316,0.11564718186855316,0.7895163297653198,0.7895163297653198,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.5.self_attn,5,12,1.0000001192092896,0.0,0.25786128640174866,0.25786125566229157,0.0,0.0,0.0,0.0,2.01472616367937e-09,2.014725923505324e-09,0.7421388030052185,0.7421387145353896,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.5.self_attn,5,13,1.0000001192092896,0.0,0.1785891056060791,0.17858908431660123,0.0,0.0,0.0,0.0,8.881916357950104e-08,8.88191529914329e-08,0.8214108943939209,0.8214107964741234,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.5.self_attn,5,14,1.0000001192092896,0.0,0.21026396751403809,0.2102639424486229,0.0,0.0,0.0,0.0,0.01433523464947939,0.014335232940586454,0.7754008769989014,0.7754007845639247,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.5.self_attn,5,15,1.000000238418579,0.0,0.0008546345634385943,0.0008546343596778846,0.0,0.0,0.0,0.0,3.063717946005795e-09,3.0637172155586897e-09,0.9991455674171448,0.9991453292023351,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,0,1.0,0.0,0.9703947305679321,0.9703947305679321,0.0,0.0,0.0,0.0,0.0035226792097091675,0.0035226792097091675,0.02608262188732624,0.02608262188732624,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,1,1.0,0.0,0.9806932210922241,0.9806932210922241,0.0,0.0,0.0,0.0,0.00016485410742461681,0.00016485410742461681,0.019141962751746178,0.019141962751746178,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,2,0.9999999403953552,5.960464477539063e-08,0.6487467885017395,0.6487468271700637,0.0,0.0,0.0,0.0,0.03793155401945114,0.037931556280348076,0.313321590423584,0.3133216090990072,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,3,1.0,0.0,0.6742473840713501,0.6742473840713501,0.0,0.0,0.0,0.0,0.02106233313679695,0.02106233313679695,0.30469027161598206,0.30469027161598206,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,4,1.0,0.0,0.9577974081039429,0.9577974081039429,0.0,0.0,0.0,0.0,0.0003491744864732027,0.0003491744864732027,0.041853465139865875,0.041853465139865875,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,5,1.0,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,4.758284322115003e-10,4.758284322115003e-10,9.458393890326988e-08,9.458393890326988e-08,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,6,0.9999998807907104,1.1920928955078125e-07,0.999998152256012,0.9999982714650955,0.0,0.0,0.0,0.0,2.6768058256076976e-12,2.6768061447078563e-12,1.747308033372974e-06,1.747308241668348e-06,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,7,0.9999999403953552,5.960464477539063e-08,0.910358190536499,0.9103582447980788,0.0,0.0,0.0,0.0,0.008999709039926529,0.00899970957635102,0.08064204454421997,0.08064204935086068,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,8,1.0,0.0,0.9931544661521912,0.9931544661521912,0.0,0.0,0.0,0.0,0.0003385402378626168,0.0003385402378626168,0.0065069980919361115,0.0065069980919361115,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,9,0.9999999403953552,5.960464477539063e-08,0.9812405109405518,0.9812405694270473,0.0,0.0,0.0,0.0,0.000353660638211295,0.00035366065929111297,0.018405821174383163,0.018405822271455662,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,10,0.9999999403953552,5.960464477539063e-08,0.8105577230453491,0.8105577713583572,0.0,0.0,0.0,0.0,0.045202016830444336,0.04520201952469465,0.14424021542072296,0.14424022401811026,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,11,0.9999999403953552,5.960464477539063e-08,0.9597245454788208,0.9597246026828649,0.0,0.0,0.0,0.0,0.00164473382756114,0.0016447339255949215,0.03863066807389259,0.03863067037645998,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,12,0.9999998807907104,1.1920928955078125e-07,0.9338667392730713,0.9338668505986751,0.0,0.0,0.0,0.0,0.002274219412356615,0.002274219683464728,0.06385894119739532,0.06385894880997524,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,13,1.0000001192092896,0.0,0.988120973110199,0.9881208553170138,0.0,0.0,0.0,0.0,1.3355147530091926e-05,1.3355145938034467e-05,0.011865746229887009,0.011865744815379999,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,14,0.9999998807907104,1.1920928955078125e-07,0.9927656650543213,0.992765783401225,0.0,0.0,0.0,0.0,1.4149136404739693e-05,1.4149138091448393e-05,0.007220088038593531,0.007220088899295199,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.6.self_attn,6,15,1.0000001192092896,0.0,0.995711624622345,0.9957115059242837,0.0,0.0,0.0,0.0,0.0003887335187755525,0.00038873347243491144,0.003899698844179511,0.003899698379299238,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,0,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,1,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,2,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,3,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,4,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,5,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,6,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,7,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,8,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,9,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,10,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,11,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,12,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,13,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,14,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.7.self_attn,7,15,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,0,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,1,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,2,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,3,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,4,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,5,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,6,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,7,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,8,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,9,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,10,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,11,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,12,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,13,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,14,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.8.self_attn,8,15,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,0,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,1,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,2,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,3,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,4,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,5,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,6,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,7,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,8,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,9,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,10,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,11,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,12,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,13,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,14,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.9.self_attn,9,15,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.10.self_attn,10,0,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
gemma-12B,google/gemma-3-12b-it,1,91,1,audio_video,0,model.language_model.layers.10.self_attn,10,1,1.0,0.0,0.9839058518409729,0.9839058518409729,0.0,0.0,0.0,0.0,0.0009608455584384501,0.0009608455584384501,0.015133317559957504,0.015133317559957504,235270,ന്‍സ്
