id_video,id_traccia,nome_classe,prima_comparsa,ultima_comparsa,durata_traccia,numero_osservazioni,confidenza_media
video089,79,tie,22.0,24.75,2.75,8,0.5381
video089,84,tie,24.25,25.25,1.0,2,0.5963
video089,86,person,24.25,25.25,1.0,5,0.651
video089,98,person,25.75,31.75,6.0,25,0.758
video089,99,person,26.0,31.75,5.75,24,0.8805
video089,100,chair,26.0,26.5,0.5,3,0.4558
video089,101,tie,26.0,31.75,5.75,24,0.4394
video089,102,person,26.0,26.75,0.75,4,0.3411
video089,103,tie,26.0,31.75,5.75,24,0.3476
video089,125,chair,27.75,31.75,4.0,14,0.3511
video089,131,tie,28.25,31.75,3.5,15,0.7458
video090,1,person,0.0,10.75,10.75,41,0.8544
video090,2,potted plant,0.0,27.25,27.25,93,0.6668
video090,3,potted plant,0.0,5.75,5.75,24,0.6613
video090,4,person,0.0,3.5,3.5,13,0.5559
video090,5,person,0.0,34.5,34.5,130,0.8231
video090,6,person,0.0,9.5,9.5,33,0.7105
video090,7,person,0.5,34.5,34.0,45,0.554
video090,11,person,1.25,3.5,2.25,10,0.3207
video090,13,chair,2.0,10.25,8.25,15,0.3365
video090,16,potted plant,3.0,5.75,2.75,9,0.3173
video090,21,sports ball,4.75,4.75,0.0,1,0.5906
video090,25,person,5.5,26.75,21.25,23,0.6471
video090,27,person,5.5,16.5,11.0,37,0.5198
video090,32,person,6.75,7.5,0.75,4,0.4538
video090,46,potted plant,8.75,14.0,5.25,2,0.3528
video090,71,person,11.25,26.5,15.25,14,0.7406
video090,80,chair,11.75,25.75,14.0,22,0.7584
video090,85,potted plant,12.0,22.5,10.5,20,0.3392
video090,90,person,12.5,13.75,1.25,5,0.7497
video090,93,potted plant,12.75,29.5,16.75,33,0.5404
video090,107,potted plant,14.5,19.75,5.25,19,0.545
video090,131,dog,16.75,24.75,8.0,21,0.5197
video090,143,person,19.5,22.5,3.0,4,0.44
video090,144,person,19.75,24.25,4.5,6,0.5151
video090,146,person,20.0,22.5,2.5,11,0.8452
video090,152,potted plant,20.5,29.75,9.25,12,0.5259
video090,157,person,21.0,23.0,2.0,9,0.828
video090,161,person,21.5,21.5,0.0,1,0.3346
video090,169,potted plant,21.75,22.25,0.5,3,0.3542
video090,173,handbag,22.5,22.5,0.0,1,0.5407
video090,175,person,23.0,23.75,0.75,4,0.7227
video090,188,person,23.75,24.25,0.5,3,0.8899
video090,192,car,23.75,25.0,1.25,6,0.5652
video090,211,car,25.75,26.25,0.5,3,0.6932
video090,217,car,26.0,31.0,5.0,20,0.7584
video090,235,car,27.0,27.25,0.25,2,0.6103
video090,250,car,28.0,28.0,0.0,1,0.4186
video090,255,truck,28.5,31.0,2.5,11,0.4238
video090,256,car,28.75,29.5,0.75,4,0.6083
video090,257,car,28.75,29.75,1.0,5,0.5268
video090,260,car,29.25,31.0,1.75,7,0.6006
video090,261,car,29.25,30.5,1.25,5,0.4679
video090,263,tie,30.0,30.0,0.0,1,0.38
video090,283,truck,33.25,34.25,1.0,5,0.3234
video091,1,airplane,0.0,1.75,1.75,8,0.8141
video091,2,person,1.5,2.5,1.0,5,0.5288
video091,4,tie,1.5,1.75,0.25,2,0.5086
video091,5,person,1.5,5.25,3.75,14,0.5598
video091,11,person,2.0,2.0,0.0,1,0.4764
video091,14,person,2.0,3.25,1.25,5,0.4241
video091,17,person,2.0,29.75,27.75,54,0.712
video091,18,person,2.25,3.5,1.25,6,0.5513
video091,19,person,2.25,12.75,10.5,18,0.6846
video091,35,person,3.25,5.25,2.0,9,0.5162
video091,38,person,3.5,5.75,2.25,10,0.4969
video091,40,suitcase,3.5,3.5,0.0,1,0.5908
video091,43,person,3.75,5.75,2.0,9,0.6289
video091,46,person,4.0,5.25,1.25,3,0.61
video091,52,teddy bear,4.25,4.5,0.25,2,0.3802
video091,53,person,4.25,34.75,30.5,67,0.7072
video091,56,person,4.5,5.0,0.5,3,0.4821
video091,60,person,4.5,4.5,0.0,1,0.4969
video091,67,person,4.75,5.5,0.75,4,0.5463
video091,68,handbag,4.75,5.75,1.0,5,0.3644
video091,84,person,5.75,5.75,0.0,1,0.4222
video091,92,airplane,6.25,10.25,4.0,12,0.6163
video091,95,airplane,7.75,8.5,0.75,4,0.5969
video091,102,person,13.25,26.0,12.75,30,0.7221
video091,103,person,13.25,19.75,6.5,27,0.7436
video091,104,person,13.25,25.0,11.75,42,0.7682
video091,105,person,13.25,19.75,6.5,26,0.6001
video091,106,person,13.25,25.5,12.25,33,0.7455
video091,107,person,13.25,34.75,21.5,61,0.745
video091,108,person,13.25,27.75,14.5,20,0.6104
video091,109,suitcase,13.25,19.25,6.0,23,0.3559
video091,110,person,13.25,26.25,13.0,37,0.5561
video091,111,handbag,13.25,14.75,1.5,6,0.3488
video091,114,person,13.5,25.5,12.0,21,0.4365
video091,117,person,13.75,14.5,0.75,4,0.3649
video091,123,person,14.25,18.5,4.25,18,0.4462
video091,125,person,15.0,25.75,10.75,9,0.4313
video091,133,person,16.0,16.0,0.0,1,0.3707
video091,138,person,16.25,18.0,1.75,7,0.3643
video091,140,person,16.5,24.5,8.0,20,0.6193
video091,153,suitcase,17.75,17.75,0.0,1,0.4227
video091,154,person,17.75,29.5,11.75,15,0.5404
video091,155,person,17.75,26.0,8.25,3,0.4187
video091,162,person,18.25,19.0,0.75,3,0.4493
video091,164,handbag,18.25,18.25,0.0,1,0.3983
video091,168,handbag,18.5,19.75,1.25,5,0.5226
video091,174,person,18.75,18.75,0.0,1,0.4219
video091,180,person,19.0,26.0,7.0,13,0.6282
video091,201,tie,20.75,22.75,2.0,2,0.3395
video091,210,person,23.5,23.75,0.25,2,0.6684
video091,211,suitcase,23.5,34.75,11.25,38,0.7449
video091,238,person,24.75,26.0,1.25,3,0.5812
video091,239,person,24.75,26.75,2.0,7,0.6737
video091,249,person,25.25,26.25,1.0,5,0.5595
video091,259,person,25.75,32.0,6.25,19,0.7138
video091,263,person,25.75,25.75,0.0,1,0.5053
video091,305,person,27.75,34.75,7.0,25,0.7602
video091,311,airplane,28.0,28.75,0.75,2,0.4208
video091,313,person,28.0,34.75,6.75,17,0.731
video091,336,person,29.5,29.75,0.25,2,0.7075
video091,368,person,31.75,34.75,3.0,13,0.7816
video091,374,person,32.75,34.5,1.75,6,0.5078
video091,376,person,33.5,34.75,1.25,2,0.4124
video091,379,person,34.0,34.75,0.75,4,0.4481
video091,381,person,34.25,34.5,0.25,2,0.4501
video091,384,person,34.75,34.75,0.0,1,0.5338
video091,385,person,34.75,34.75,0.0,1,0.3785
video092,1,person,0.0,20.25,20.25,71,0.7737
video092,2,person,0.0,20.25,20.25,58,0.8438
video092,3,person,0.0,23.0,23.0,77,0.6951
video092,4,person,0.0,2.5,2.5,6,0.4796
video092,5,person,0.0,29.75,29.75,99,0.6384
video092,11,person,4.75,21.5,16.75,42,0.6477
video092,12,chair,5.5,8.25,2.75,12,0.3514
video092,19,person,12.5,29.75,17.25,52,0.8925
video092,26,person,15.25,21.5,6.25,13,0.5049
video092,38,person,19.5,21.5,2.0,9,0.5725
video092,40,person,20.0,20.0,0.0,1,0.4288
video092,41,person,20.75,20.75,0.0,1,0.8409
video092,42,person,20.75,21.5,0.75,4,0.4016
video092,43,chair,20.75,29.75,9.0,35,0.7599
video092,50,person,21.25,21.5,0.25,2,0.4643
video092,54,person,21.5,21.5,0.0,1,0.4599
video092,56,chair,21.5,29.75,8.25,24,0.4694
video092,77,chair,27.25,27.5,0.25,2,0.3569
video093,1,person,0.0,19.0,19.0,61,0.7998
video093,2,person,0.0,13.25,13.25,13,0.4871
video093,3,cell phone,0.0,0.0,0.0,1,0.2585
video093,8,car,2.0,3.0,1.0,4,0.3373
video093,11,car,3.0,7.25,4.25,12,0.4288
video093,42,refrigerator,10.0,27.75,17.75,36,0.7849
video093,70,bottle,12.0,13.25,1.25,6,0.5251
video093,78,bottle,12.5,13.5,1.0,3,0.5224
video093,84,bottle,13.0,13.25,0.25,2,0.4823
video093,123,person,16.5,16.5,0.0,1,0.7271
video093,124,bottle,16.5,25.75,9.25,11,0.4777
video093,129,bottle,16.5,26.75,10.25,5,0.4903
video093,132,bottle,16.75,17.0,0.25,2,0.4831
video093,137,bottle,17.0,25.0,8.0,3,0.4309
video093,173,refrigerator,18.5,27.5,9.0,23,0.7414
video093,195,banana,19.75,29.75,10.0,10,0.7431
video093,196,bottle,19.75,26.75,7.0,6,0.4727
video093,208,banana,21.0,23.5,2.5,10,0.6259
video093,254,bottle,22.5,22.5,0.0,1,0.3913
video093,295,banana,24.25,24.5,0.25,2,0.7569
video093,299,bottle,24.5,24.75,0.25,2,0.4685
video093,310,refrigerator,25.25,28.0,2.75,4,0.4924
video093,320,bottle,25.5,26.0,0.5,3,0.4349
video093,321,bottle,25.75,27.0,1.25,3,0.4641
video093,322,bottle,25.75,25.75,0.0,1,0.6081
video093,375,car,29.25,29.75,0.5,3,0.3398
video094,1,person,0.0,29.75,29.75,119,0.8289
video094,2,person,0.0,9.0,9.0,18,0.5981
video094,3,person,0.0,3.5,3.5,15,0.5349
video094,4,person,0.0,14.0,14.0,52,0.6977
video094,5,person,0.0,29.75,29.75,112,0.6698
video094,6,person,0.0,3.5,3.5,15,0.4258
video094,7,person,0.0,1.25,1.25,3,0.392
video094,8,person,0.0,1.75,1.75,7,0.637
video094,9,person,0.0,3.5,3.5,5,0.3472
video094,10,person,0.0,0.0,0.0,1,0.308
video094,11,person,0.0,0.0,0.0,1,0.2582
video094,16,person,1.0,1.5,0.5,2,0.3446
video094,21,person,2.25,27.0,24.75,56,0.4331
video094,27,person,2.75,29.75,27.0,70,0.5693
video094,30,person,4.0,29.75,25.75,98,0.7394
video094,31,person,4.0,8.5,4.5,19,0.7947
video094,48,person,5.25,9.0,3.75,13,0.5577
video094,59,person,6.5,8.0,1.5,2,0.3175
video094,63,person,7.0,7.75,0.75,4,0.3821
video094,64,person,7.5,8.25,0.75,4,0.6833
video094,71,person,8.0,29.75,21.75,83,0.4754
video094,84,person,9.0,27.25,18.25,37,0.5151
video094,92,person,9.5,14.5,5.0,21,0.4864
video094,98,person,9.75,29.75,20.0,81,0.5351
video094,100,person,10.0,12.0,2.0,8,0.3211
video094,104,person,10.75,11.0,0.25,2,0.3656
video094,113,person,12.0,12.0,0.0,1,0.4327
video094,119,person,13.75,29.75,16.0,65,0.6124
video094,122,person,13.75,21.5,7.75,30,0.378
video094,123,person,14.0,29.75,15.75,64,0.4787
video094,140,person,22.5,23.75,1.25,6,0.4332
video094,141,horse,22.75,22.75,0.0,1,0.3355
video094,162,person,27.25,27.25,0.0,1,0.3134
video094,166,person,27.75,29.75,2.0,9,0.4433
video094,168,person,28.25,29.75,1.5,6,0.3384
video095,1,person,0.0,1.5,1.5,7,0.7418
video095,2,person,0.0,30.75,30.75,119,0.7188
video095,3,person,0.0,0.25,0.25,2,0.3994
video095,4,person,0.0,15.25,15.25,36,0.3663
video095,5,person,0.0,0.5,0.5,3,0.4207
video095,6,tie,0.0,0.0,0.0,1,0.2575
video095,16,person,0.75,15.0,14.25,33,0.4146
video095,17,person,1.0,1.0,0.0,1,0.4562
video095,27,person,1.5,2.25,0.75,2,0.3371
video095,28,person,1.5,7.75,6.25,24,0.4355
video095,29,person,1.5,15.25,13.75,50,0.4525
video095,36,person,2.0,4.5,2.5,3,0.4153
video095,44,person,2.75,15.25,12.5,46,0.4904
video095,45,person,3.0,14.0,11.0,36,0.4583
video095,48,person,3.75,12.75,9.0,5,0.3673
video095,60,person,7.0,7.0,0.0,1,0.3079
video095,66,person,9.5,12.0,2.5,11,0.5146
video095,78,person,10.75,15.0,4.25,11,0.4262
video095,110,person,13.5,13.75,0.25,2,0.4194
video095,130,person,14.5,26.25,11.75,29,0.5072
video095,134,person,14.75,28.75,14.0,40,0.8299
video095,144,person,15.25,15.25,0.0,1,0.3288
video095,148,person,15.75,30.75,15.0,61,0.7934
video095,150,chair,15.75,24.25,8.5,31,0.4112
video095,159,chair,18.75,18.75,0.0,1,0.3733
video095,174,tie,22.5,26.5,4.0,8,0.501
video095,177,tie,23.25,28.75,5.5,10,0.6564
video095,179,dining table,23.5,23.75,0.25,2,0.2969
video095,194,tie,29.25,30.0,0.75,4,0.4631
video095,197,chair,29.75,30.5,0.75,4,0.3445
video095,200,bottle,30.25,30.75,0.5,3,0.3762
video096,1,horse,0.0,0.0,0.0,1,0.4666
video096,2,dog,0.0,5.5,5.5,21,0.6609
video096,9,dog,5.25,21.25,16.0,46,0.699
video096,17,cow,12.0,14.75,2.75,12,0.4082
video096,19,dog,13.75,13.75,0.0,1,0.3974
video096,20,dog,15.25,21.5,6.25,13,0.6913
video096,32,cow,22.0,22.5,0.5,2,0.5302
video096,39,bear,24.5,27.25,2.75,2,0.5427
video096,42,cow,28.0,31.5,3.5,12,0.5209
video096,44,cow,31.25,34.75,3.5,14,0.6556
video097,1,person,0.0,22.75,22.75,85,0.8338
video097,2,person,0.0,0.25,0.25,2,0.7663
video097,3,person,0.0,19.0,19.0,44,0.7851
video097,18,person,1.75,22.25,20.5,81,0.76
video097,36,person,2.75,7.0,4.25,16,0.7828
video097,42,person,3.25,7.0,3.75,11,0.7727
video097,61,person,4.75,4.75,0.0,1,0.6655
video097,78,person,6.25,6.75,0.5,2,0.6342
video097,85,person,7.5,10.5,3.0,13,0.7003
video097,87,person,7.75,9.5,1.75,8,0.6018
video097,89,person,8.5,21.75,13.25,32,0.6049
video097,106,person,10.25,10.5,0.25,2,0.5253
video097,108,chair,10.25,11.0,0.75,3,0.5531
video097,125,chair,11.75,13.0,1.25,4,0.3699
video097,138,bench,14.0,16.5,2.5,4,0.4066
video097,140,person,14.25,15.0,0.75,4,0.4964
video097,151,bench,15.0,15.25,0.25,2,0.4086
video097,155,person,15.5,21.0,5.5,23,0.6783
video097,159,person,15.75,17.75,2.0,7,0.6277
video097,163,chair,17.0,18.75,1.75,8,0.4643
video097,168,chair,18.5,19.0,0.5,2,0.6118
video097,182,person,21.5,29.75,8.25,10,0.5549
video097,188,person,23.5,29.0,5.5,15,0.5934
video097,196,person,25.75,29.75,4.0,16,0.587
video097,199,person,26.25,29.75,3.5,13,0.7294
video097,203,person,27.25,27.5,0.25,2,0.5858
video097,206,person,27.75,29.75,2.0,9,0.5753
video097,213,chair,29.25,29.25,0.0,1,0.6179
video098,1,person,0.0,40.25,40.25,157,0.8156
video098,2,person,0.0,40.75,40.75,155,0.7424
video098,3,bottle,0.0,40.75,40.75,164,0.4873
video098,28,dining table,21.0,40.75,19.75,64,0.3863
video098,32,person,21.75,23.0,1.25,3,0.4069
video098,47,person,33.75,40.75,7.0,14,0.5249
video099,1,frisbee,0.0,0.0,0.0,1,0.8044
video099,2,person,0.0,0.0,0.0,1,0.769
video099,3,person,0.0,0.0,0.0,1,0.345
video099,4,person,0.0,0.25,0.25,2,0.4421
video099,5,kite,0.0,0.0,0.0,1,0.2726
video099,6,person,0.0,0.0,0.0,1,0.2671
video099,22,person,13.75,15.25,1.5,4,0.7327
video099,32,person,15.75,26.75,11.0,35,0.762
video099,33,surfboard,16.5,16.5,0.0,1,0.6056
video099,49,person,24.25,31.25,7.0,13,0.757
video100,1,clock,2.0,2.5,0.5,3,0.6378
video100,2,person,3.25,8.5,5.25,11,0.6982
video100,7,person,8.0,17.5,9.5,20,0.6852
video100,14,person,10.0,14.5,4.5,14,0.7869
video100,22,bottle,12.0,12.75,0.75,3,0.5648
video100,40,person,16.0,17.75,1.75,8,0.662
video100,45,book,17.0,25.0,8.0,31,0.7603
video100,53,bottle,22.75,23.25,0.5,3,0.42
video100,54,cake,23.0,23.25,0.25,2,0.4974
video100,70,dining table,24.5,28.0,3.5,6,0.4165
video100,79,person,25.5,35.5,10.0,36,0.6984
video100,84,cup,27.25,27.25,0.0,1,0.5227
video100,87,person,28.0,30.0,2.0,3,0.3843
video100,91,person,30.25,30.25,0.0,1,0.531
